2019-03-01,-0.07050739999999978
2019-03-02,0.04241939999999999
2019-03-03,-0.17197800000000008
2019-03-04,0.02065739999999998
2019-03-05,0.018085199999999982
2019-03-06,0.039616199999999976
2019-03-07,0.027865399999999978
2019-03-08,-0.005409999999999992
2019-03-09,0.06595459999999997
2019-03-10,0.04824379999999997
2019-03-11,0.05250939999999994
2019-03-12,0.05820280000000001
2019-03-13,0.02738779999999994
2019-03-14,0.04035599999999997
2019-03-15,0.019692599999999987
2019-03-16,0.0647502
2019-03-17,0.04070659999999997
2019-03-18,0.05105719999999999
2019-03-19,0.06998080000000004
2019-03-20,0.07605299999999995
2019-03-21,-0.0029489999999999937
2019-03-22,-0.010685199999999995
2019-03-23,0.07540219999999996
2019-03-24,0.08020920000000001
2019-03-25,0.01966980000000001
2019-03-26,0.08368980000000005
2019-03-27,0.02540219999999997
2019-03-28,0.0393024
2019-03-29,0.05648980000000001
