2019-03-01,0.026393800000000002
2019-03-02,-0.014477799999999992
2019-03-03,0.0157832
2019-03-04,0.032739800000000076
2019-03-05,-0.02218799999999999
2019-03-06,-0.011949399999999989
2019-03-07,-0.05378099999999999
2019-03-08,-0.010533199999999987
2019-03-09,-0.019729400000000005
2019-03-10,0.006937600000000007
2019-03-11,0.023855200000000028
2019-03-12,-0.013034399999999993
2019-03-13,-0.028322199999999985
2019-03-14,0.03885759999999999
2019-03-15,-0.02715820000000002
2019-03-16,0.03019080000000001
2019-03-17,0.024450199999999974
2019-03-18,0.05984960000000005
2019-03-19,0.05053660000000004
2019-03-20,0.02211200000000001
2019-03-21,-0.008008200000000002
2019-03-22,-0.09551339999999998
2019-03-23,-0.053994799999999954
2019-03-24,-0.07109699999999997
2019-03-25,0.010084800000000014
2019-03-26,-0.0006127999999999871
2019-03-27,0.039930600000000004
2019-03-28,-0.0003210000000000065
2019-03-29,0.04838700000000003
